KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
203,simulator,0,true,2024-07-16 16:05:44
203,simulator,0,not to consider,2024-07-16 16:05:47
203,simulator,0,true,2024-07-16 16:05:49
203,simulator,12,not to consider,2024-07-16 16:05:54
203,simulator,12,true,2024-07-16 16:05:56
203,simulator,0,not to consider,2024-07-16 16:06:00
203,simulator,0,true,2024-07-16 16:06:02
203,simulator,0,not to consider,2024-07-16 16:06:05
203,simulator,0,true,2024-07-16 16:06:09
203,simulator,0,not to consider,2024-07-16 16:06:15
203,simulator,0,true,2024-07-16 16:06:17
204,simulator,1,not to consider,2024-07-16 16:06:21
204,simulator,1,true,2024-07-16 16:06:23
204,simulator,0,not to consider,2024-07-16 16:06:26
204,simulator,0,true,2024-07-16 16:06:28
204,simulator,0,not to consider,2024-07-16 16:06:31
204,simulator,0,true,2024-07-16 16:06:34
204,simulator,0,not to consider,2024-07-16 16:06:38
204,simulator,0,true,2024-07-16 16:06:40
204,simulator,2,not to consider,2024-07-16 16:06:43
204,simulator,2,true,2024-07-16 16:06:45
204,simulator,1,not to consider,2024-07-16 16:06:49
204,simulator,1,true,2024-07-16 16:06:51
204,simulator,0,not to consider,2024-07-16 16:06:55
204,simulator,0,true,2024-07-16 16:06:57
204,simulator,1,not to consider,2024-07-16 16:07:00
204,simulator,1,true,2024-07-16 16:07:02
204,simulator,0,not to consider,2024-07-16 16:07:06
204,simulator,0,true,2024-07-16 16:07:08
204,simulator,0,not to consider,2024-07-16 16:07:12
204,simulator,0,true,2024-07-16 16:07:14
205,simulator,13,not to consider,2024-07-16 16:07:18
205,simulator,13,true,2024-07-16 16:07:20
205,simulator,0,not to consider,2024-07-16 16:07:23
205,simulator,0,true,2024-07-16 16:07:25
205,simulator,0,not to consider,2024-07-16 16:07:29
205,simulator,0,true,2024-07-16 16:07:30
205,simulator,0,not to consider,2024-07-16 16:07:34
205,simulator,0,true,2024-07-16 16:07:36
205,simulator,11,not to consider,2024-07-16 16:07:40
