KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
201,simulator,0,true,2024-07-04 15:08:47
,,,,
201,simulator,0,not to consider,2024-07-04 15:08:51
,,,,
201,simulator,0,true,2024-07-04 15:08:53
,,,,
201,simulator,0,not to consider,2024-07-04 15:08:58
,,,,
201,simulator,0,true,2024-07-04 15:08:59
,,,,
201,simulator,0,not to consider,2024-07-04 15:09:04
,,,,
201,simulator,0,true,2024-07-04 15:09:06
,,,,
201,simulator,0,not to consider,2024-07-04 15:09:10
,,,,
201,simulator,0,true,2024-07-04 15:09:12
,,,,
201,simulator,0,not to consider,2024-07-04 15:09:17
,,,,
201,simulator,0,true,2024-07-04 15:09:18
,,,,
201,simulator,0,not to consider,2024-07-04 15:09:23
,,,,
201,simulator,0,true,2024-07-04 15:09:24
,,,,
202,simulator,14,not to consider,2024-07-04 15:09:29
,,,,
202,simulator,14,true,2024-07-04 15:09:31
,,,,
202,simulator,14,not to consider,2024-07-04 15:09:36
,,,,
202,simulator,14,true,2024-07-04 15:09:37
,,,,
202,simulator,14,not to consider,2024-07-04 15:09:42
,,,,
202,simulator,14,true,2024-07-04 15:09:44
,,,,
202,simulator,14,not to consider,2024-07-04 15:09:49
,,,,
202,simulator,14,true,2024-07-04 15:09:50
,,,,
202,simulator,14,not to consider,2024-07-04 15:09:55
,,,,
202,simulator,14,true,2024-07-04 15:09:57
,,,,
202,simulator,14,not to consider,2024-07-04 15:10:01
,,,,
202,simulator,14,true,2024-07-04 15:10:03
,,,,
202,simulator,14,not to consider,2024-07-04 15:10:08
,,,,
202,simulator,14,true,2024-07-04 15:10:09
,,,,
202,simulator,14,not to consider,2024-07-04 15:10:14
,,,,
202,simulator,14,true,2024-07-04 15:10:16
,,,,
202,simulator,14,not to consider,2024-07-04 15:10:20
,,,,
202,simulator,14,true,2024-07-04 15:10:22
,,,,
202,simulator,14,not to consider,2024-07-04 15:10:27
,,,,
202,simulator,14,true,2024-07-04 15:10:28
,,,,
203,simulator,10,not to consider,2024-07-04 15:10:33
,,,,
203,simulator,10,true,2024-07-04 15:10:35
,,,,
203,simulator,10,not to consider,2024-07-04 15:10:40
,,,,
203,simulator,10,true,2024-07-04 15:10:41
,,,,
203,simulator,10,not to consider,2024-07-04 15:10:46
,,,,
203,simulator,10,true,2024-07-04 15:10:48
,,,,
203,simulator,10,not to consider,2024-07-04 15:10:54
,,,,
203,simulator,10,true,2024-07-04 15:10:56
,,,,
203,simulator,10,not to consider,2024-07-04 15:11:01
,,,,
203,simulator,10,true,2024-07-04 15:11:03
,,,,
203,simulator,10,not to consider,2024-07-04 15:11:10
,,,,
203,simulator,10,true,2024-07-04 15:11:13
,,,,
203,simulator,10,not to consider,2024-07-04 15:11:18
,,,,
203,simulator,10,true,2024-07-04 15:11:21
,,,,
203,simulator,10,not to consider,2024-07-04 15:11:25
,,,,
203,simulator,10,true,2024-07-04 15:11:27
,,,,
203,simulator,10,not to consider,2024-07-04 15:11:31
,,,,
203,simulator,10,true,2024-07-04 15:11:33
,,,,
203,simulator,10,not to consider,2024-07-04 15:11:38
,,,,
203,simulator,10,true,2024-07-04 15:11:40
,,,,
204,simulator,6,not to consider,2024-07-04 15:11:44
,,,,
204,simulator,6,true,2024-07-04 15:11:46
,,,,
204,simulator,6,not to consider,2024-07-04 15:11:51
,,,,
204,simulator,6,true,2024-07-04 15:11:53
,,,,
204,simulator,6,not to consider,2024-07-04 15:11:58
,,,,
204,simulator,6,true,2024-07-04 15:12:00
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:05
,,,,
204,simulator,6,true,2024-07-04 15:12:07
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:12
,,,,
204,simulator,6,true,2024-07-04 15:12:13
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:18
,,,,
204,simulator,6,true,2024-07-04 15:12:19
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:23
,,,,
204,simulator,6,true,2024-07-04 15:12:25
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:29
,,,,
204,simulator,6,true,2024-07-04 15:12:31
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:37
,,,,
204,simulator,6,true,2024-07-04 15:12:40
,,,,
204,simulator,6,not to consider,2024-07-04 15:12:44
,,,,
204,simulator,6,true,2024-07-04 15:12:46
,,,,
205,simulator,0,not to consider,2024-07-04 15:12:51
,,,,
205,simulator,0,true,2024-07-04 15:12:52
,,,,
205,simulator,0,not to consider,2024-07-04 15:12:57
,,,,
205,simulator,0,true,2024-07-04 15:12:58
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:03
,,,,
205,simulator,0,true,2024-07-04 15:13:05
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:11
,,,,
205,simulator,0,true,2024-07-04 15:13:13
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:18
,,,,
205,simulator,0,true,2024-07-04 15:13:21
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:26
,,,,
205,simulator,0,true,2024-07-04 15:13:27
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:31
,,,,
205,simulator,0,true,2024-07-04 15:13:33
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:37
,,,,
205,simulator,0,true,2024-07-04 15:13:40
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:44
,,,,
205,simulator,0,true,2024-07-04 15:13:46
,,,,
205,simulator,0,not to consider,2024-07-04 15:13:50
,,,,
205,simulator,0,true,2024-07-04 15:13:52
,,,,
206,simulator,6,not to consider,2024-07-04 15:13:56
,,,,
206,simulator,6,true,2024-07-04 15:13:58
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:03
,,,,
206,simulator,6,true,2024-07-04 15:14:04
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:09
,,,,
206,simulator,6,true,2024-07-04 15:14:10
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:15
,,,,
206,simulator,6,true,2024-07-04 15:14:16
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:21
,,,,
