KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
203,simulator,0,not to consider,2024-07-05 11:24:36

203,simulator,0,true,2024-07-05 11:24:37

203,simulator,0,not to consider,2024-07-05 11:24:42

203,simulator,0,true,2024-07-05 11:24:43

204,simulator,0,not to consider,2024-07-05 11:24:48

204,simulator,0,true,2024-07-05 11:24:49

204,simulator,0,not to consider,2024-07-05 11:24:54

204,simulator,0,true,2024-07-05 11:24:56

204,simulator,14,not to consider,2024-07-05 11:25:00

204,simulator,14,true,2024-07-05 11:25:02

204,simulator,8,not to consider,2024-07-05 11:25:07

204,simulator,8,true,2024-07-05 11:25:08

204,simulator,14,not to consider,2024-07-05 11:25:13

204,simulator,14,true,2024-07-05 11:25:16

204,simulator,0,not to consider,2024-07-05 11:25:21

204,simulator,0,true,2024-07-05 11:25:23

204,simulator,5,not to consider,2024-07-05 11:25:28

204,simulator,5,true,2024-07-05 11:25:29

204,simulator,0,not to consider,2024-07-05 11:25:34

204,simulator,0,true,2024-07-05 11:25:36

204,simulator,4,not to consider,2024-07-05 11:25:41

204,simulator,4,true,2024-07-05 11:25:42

204,simulator,2,not to consider,2024-07-05 11:25:48

204,simulator,2,true,2024-07-05 11:25:50

205,simulator,6,not to consider,2024-07-05 11:25:55

205,simulator,6,true,2024-07-05 11:25:56

205,simulator,0,not to consider,2024-07-05 11:26:01

205,simulator,0,true,2024-07-05 11:26:02

205,simulator,6,not to consider,2024-07-05 11:26:07

205,simulator,6,true,2024-07-05 11:26:08

205,simulator,14,not to consider,2024-07-05 11:26:14

205,simulator,14,true,2024-07-05 11:26:15

205,simulator,0,not to consider,2024-07-05 11:26:20

205,simulator,0,true,2024-07-05 11:26:21

205,simulator,3,not to consider,2024-07-05 11:26:26

205,simulator,3,true,2024-07-05 11:26:28

205,simulator,0,not to consider,2024-07-05 11:26:33

205,simulator,0,true,2024-07-05 11:26:34

205,simulator,2,not to consider,2024-07-05 11:26:39

205,simulator,2,true,2024-07-05 11:26:40

205,simulator,3,not to consider,2024-07-05 11:26:45

205,simulator,3,true,2024-07-05 11:26:46

205,simulator,0,not to consider,2024-07-05 11:26:51

205,simulator,0,true,2024-07-05 11:26:53

206,simulator,5,not to consider,2024-07-05 11:26:58

206,simulator,5,true,2024-07-05 11:27:01

206,simulator,13,not to consider,2024-07-05 11:27:06

206,simulator,13,true,2024-07-05 11:27:07

206,simulator,0,not to consider,2024-07-05 11:27:12

206,simulator,0,true,2024-07-05 11:27:13

206,simulator,0,not to consider,2024-07-05 11:27:18

206,simulator,0,true,2024-07-05 11:27:20

206,simulator,4,not to consider,2024-07-05 11:27:24

206,simulator,4,true,2024-07-05 11:27:25

206,simulator,0,not to consider,2024-07-05 11:27:30

206,simulator,0,true,2024-07-05 11:27:32

206,simulator,0,not to consider,2024-07-05 11:27:36

206,simulator,0,true,2024-07-05 11:27:37

206,simulator,8,not to consider,2024-07-05 11:27:42

206,simulator,8,true,2024-07-05 11:27:44

206,simulator,2,not to consider,2024-07-05 11:27:48

206,simulator,2,true,2024-07-05 11:27:52

206,simulator,7,not to consider,2024-07-05 11:27:57

206,simulator,7,true,2024-07-05 11:27:58

207,simulator,8,not to consider,2024-07-05 11:28:03

207,simulator,8,true,2024-07-05 11:28:05

207,simulator,6,not to consider,2024-07-05 11:28:10

207,simulator,6,true,2024-07-05 11:28:11

207,simulator,10,not to consider,2024-07-05 11:28:16

207,simulator,10,true,2024-07-05 11:28:18

207,simulator,22,not to consider,2024-07-05 11:28:22

207,simulator,22,true,2024-07-05 11:28:24

207,simulator,0,not to consider,2024-07-05 11:28:29

207,simulator,0,true,2024-07-05 11:28:31

207,simulator,5,not to consider,2024-07-05 11:28:35

207,simulator,5,true,2024-07-05 11:28:37

207,simulator,9,not to consider,2024-07-05 11:28:42

207,simulator,9,true,2024-07-05 11:28:44

207,simulator,5,not to consider,2024-07-05 11:28:49

207,simulator,5,true,2024-07-05 11:28:50

207,simulator,11,not to consider,2024-07-05 11:28:55

207,simulator,11,true,2024-07-05 11:28:56

207,simulator,9,not to consider,2024-07-05 11:29:01

207,simulator,9,true,2024-07-05 11:29:03

208,simulator,0,not to consider,2024-07-05 11:29:07

208,simulator,0,true,2024-07-05 11:29:09

208,simulator,0,not to consider,2024-07-05 11:29:13

208,simulator,0,true,2024-07-05 11:29:15

208,simulator,2,not to consider,2024-07-05 11:29:20

208,simulator,2,true,2024-07-05 11:29:21

208,simulator,2,not to consider,2024-07-05 11:29:26

208,simulator,2,true,2024-07-05 11:29:27

208,simulator,7,not to consider,2024-07-05 11:29:32

208,simulator,7,true,2024-07-05 11:29:34

208,simulator,15,not to consider,2024-07-05 11:29:38

208,simulator,15,true,2024-07-05 11:29:40

208,simulator,9,not to consider,2024-07-05 11:29:44

208,simulator,9,true,2024-07-05 11:29:46

208,simulator,13,not to consider,2024-07-05 11:29:51

208,simulator,13,true,2024-07-05 11:29:53

208,simulator,5,not to consider,2024-07-05 11:29:58

208,simulator,5,true,2024-07-05 11:30:01

208,simulator,11,not to consider,2024-07-05 11:30:06

208,simulator,11,true,2024-07-05 11:30:08

209,simulator,18,not to consider,2024-07-05 11:30:13

209,simulator,18,true,2024-07-05 11:30:14

209,simulator,0,not to consider,2024-07-05 11:30:19

209,simulator,0,true,2024-07-05 11:30:21

209,simulator,1,not to consider,2024-07-05 11:30:26

209,simulator,1,true,2024-07-05 11:30:27

209,simulator,8,not to consider,2024-07-05 11:30:33

209,simulator,8,true,2024-07-05 11:30:39

209,simulator,5,not to consider,2024-07-05 11:30:44

209,simulator,5,true,2024-07-05 11:30:45

209,simulator,16,not to consider,2024-07-05 11:30:50

209,simulator,16,true,2024-07-05 11:30:52

209,simulator,3,not to consider,2024-07-05 11:30:57

209,simulator,3,true,2024-07-05 11:31:00

209,simulator,11,not to consider,2024-07-05 11:31:05

209,simulator,11,true,2024-07-05 11:31:08

209,simulator,8,not to consider,2024-07-05 11:31:12

209,simulator,8,true,2024-07-05 11:31:14

209,simulator,10,not to consider,2024-07-05 11:31:19

209,simulator,10,true,2024-07-05 11:31:21

210,simulator,9,not to consider,2024-07-05 11:31:26

210,simulator,9,true,2024-07-05 11:31:27

210,simulator,4,not to consider,2024-07-05 11:31:33

210,simulator,4,true,2024-07-05 11:31:37

210,simulator,0,not to consider,2024-07-05 11:31:42

210,simulator,0,true,2024-07-05 11:31:44

210,simulator,0,not to consider,2024-07-05 11:31:51

210,simulator,0,true,2024-07-05 11:31:54

210,simulator,3,not to consider,2024-07-05 11:31:59

210,simulator,3,true,2024-07-05 11:32:01

210,simulator,7,not to consider,2024-07-05 11:32:06

210,simulator,7,true,2024-07-05 11:32:08

210,simulator,2,not to consider,2024-07-05 11:32:13

210,simulator,2,true,2024-07-05 11:32:16

210,simulator,6,not to consider,2024-07-05 11:32:21

210,simulator,6,true,2024-07-05 11:32:23

210,simulator,10,not to consider,2024-07-05 11:32:29

210,simulator,10,true,2024-07-05 11:32:31

210,simulator,1,not to consider,2024-07-05 11:32:36

210,simulator,1,true,2024-07-05 11:32:38

211,simulator,7,not to consider,2024-07-05 11:32:44

211,simulator,7,true,2024-07-05 11:32:46

211,simulator,4,not to consider,2024-07-05 11:32:51

211,simulator,4,true,2024-07-05 11:32:53

211,simulator,0,not to consider,2024-07-05 11:32:58

211,simulator,0,true,2024-07-05 11:33:00

211,simulator,8,not to consider,2024-07-05 11:33:06

211,simulator,8,true,2024-07-05 11:33:09

211,simulator,1,not to consider,2024-07-05 11:33:15

211,simulator,1,true,2024-07-05 11:33:18

211,simulator,5,not to consider,2024-07-05 11:33:24

211,simulator,5,true,2024-07-05 11:33:26

211,simulator,0,not to consider,2024-07-05 11:33:31

211,simulator,0,true,2024-07-05 11:33:33

211,simulator,8,not to consider,2024-07-05 11:33:38

211,simulator,8,true,2024-07-05 11:33:39

211,simulator,7,not to consider,2024-07-05 11:33:44

211,simulator,7,true,2024-07-05 11:33:46

211,simulator,1,not to consider,2024-07-05 11:33:51

211,simulator,1,true,2024-07-05 11:33:53

212,simulator,3,not to consider,2024-07-05 11:33:58

212,simulator,3,true,2024-07-05 11:34:01

212,simulator,0,not to consider,2024-07-05 11:34:07

212,simulator,0,true,2024-07-05 11:34:09

212,simulator,2,not to consider,2024-07-05 11:34:14

212,simulator,2,true,2024-07-05 11:34:16

212,simulator,12,not to consider,2024-07-05 11:34:21

212,simulator,12,true,2024-07-05 11:34:22

212,simulator,1,not to consider,2024-07-05 11:34:27

212,simulator,1,true,2024-07-05 11:34:31

212,simulator,0,not to consider,2024-07-05 11:34:36

212,simulator,0,true,2024-07-05 11:34:38

212,simulator,6,not to consider,2024-07-05 11:34:43

212,simulator,6,true,2024-07-05 11:34:45

212,simulator,27,not to consider,2024-07-05 11:34:51

212,simulator,27,true,2024-07-05 11:34:55

212,simulator,20,not to consider,2024-07-05 11:35:00

212,simulator,20,true,2024-07-05 11:35:03

212,simulator,3,not to consider,2024-07-05 11:35:09

212,simulator,3,true,2024-07-05 11:35:11

213,simulator,10,not to consider,2024-07-05 11:35:16

213,simulator,10,true,2024-07-05 11:35:19

213,simulator,7,not to consider,2024-07-05 11:35:24

213,simulator,7,true,2024-07-05 11:35:26

213,simulator,0,not to consider,2024-07-05 11:35:32

213,simulator,0,true,2024-07-05 11:35:35

213,simulator,0,not to consider,2024-07-05 11:35:40

213,simulator,0,true,2024-07-05 11:35:43

213,simulator,1,not to consider,2024-07-05 11:35:49

213,simulator,1,true,2024-07-05 11:35:51

213,simulator,13,not to consider,2024-07-05 11:35:56

213,simulator,13,true,2024-07-05 11:35:58

213,simulator,9,not to consider,2024-07-05 11:36:03

213,simulator,9,true,2024-07-05 11:36:05

213,simulator,6,not to consider,2024-07-05 11:36:10

213,simulator,6,true,2024-07-05 11:36:12

213,simulator,12,not to consider,2024-07-05 11:36:17

213,simulator,12,true,2024-07-05 11:36:19

213,simulator,3,not to consider,2024-07-05 11:36:25

213,simulator,3,true,2024-07-05 11:36:26

214,simulator,5,not to consider,2024-07-05 11:36:32

214,simulator,5,true,2024-07-05 11:36:35

214,simulator,8,not to consider,2024-07-05 11:36:40

214,simulator,8,true,2024-07-05 11:36:43

214,simulator,9,not to consider,2024-07-05 11:36:48

214,simulator,9,true,2024-07-05 11:36:50

214,simulator,11,not to consider,2024-07-05 11:36:55

214,simulator,11,true,2024-07-05 11:36:58

214,simulator,0,not to consider,2024-07-05 11:37:03

214,simulator,0,true,2024-07-05 11:37:05

214,simulator,10,not to consider,2024-07-05 11:37:09

214,simulator,10,true,2024-07-05 11:37:11

214,simulator,6,not to consider,2024-07-05 11:37:16

214,simulator,6,true,2024-07-05 11:37:19

214,simulator,19,not to consider,2024-07-05 11:37:24

214,simulator,19,true,2024-07-05 11:37:30

214,simulator,7,not to consider,2024-07-05 11:37:35

214,simulator,7,true,2024-07-05 11:37:37

214,simulator,2,not to consider,2024-07-05 11:37:42

214,simulator,2,true,2024-07-05 11:37:45

215,simulator,1,not to consider,2024-07-05 11:37:50

215,simulator,1,true,2024-07-05 11:37:53

215,simulator,9,not to consider,2024-07-05 11:37:59

215,simulator,9,true,2024-07-05 11:38:01

215,simulator,1,not to consider,2024-07-05 11:38:07

215,simulator,1,true,2024-07-05 11:38:09

215,simulator,12,not to consider,2024-07-05 11:38:14

215,simulator,12,true,2024-07-05 11:38:17

215,simulator,7,not to consider,2024-07-05 11:38:22

215,simulator,7,true,2024-07-05 11:38:25

215,simulator,4,not to consider,2024-07-05 11:38:30

215,simulator,4,true,2024-07-05 11:38:32

215,simulator,1,not to consider,2024-07-05 11:38:37

215,simulator,1,true,2024-07-05 11:38:39

215,simulator,6,not to consider,2024-07-05 11:38:44

215,simulator,6,true,2024-07-05 11:38:46

215,simulator,13,not to consider,2024-07-05 11:38:51

215,simulator,13,true,2024-07-05 11:38:54

215,simulator,0,not to consider,2024-07-05 11:38:58

215,simulator,0,true,2024-07-05 11:39:00

216,simulator,9,not to consider,2024-07-05 12:04:26
216,simulator,9,true,2024-07-05 12:04:27
216,simulator,20,not to consider,2024-07-05 12:04:32
216,simulator,20,true,2024-07-05 12:04:34
216,simulator,11,not to consider,2024-07-05 12:04:39
216,simulator,11,true,2024-07-05 12:04:41
216,simulator,0,not to consider,2024-07-05 12:04:46
216,simulator,0,true,2024-07-05 12:04:47
216,simulator,16,not to consider,2024-07-05 12:04:52
216,simulator,16,true,2024-07-05 12:04:54
216,simulator,7,not to consider,2024-07-05 12:04:59
216,simulator,7,true,2024-07-05 12:05:01
216,simulator,7,not to consider,2024-07-05 12:05:06
216,simulator,7,true,2024-07-05 12:05:08
216,simulator,0,not to consider,2024-07-05 12:05:12
216,simulator,0,true,2024-07-05 12:05:15
216,simulator,18,not to consider,2024-07-05 12:05:19
216,simulator,18,true,2024-07-05 12:05:21
216,simulator,5,not to consider,2024-07-05 12:05:26
216,simulator,5,true,2024-07-05 12:05:28
217,simulator,16,not to consider,2024-07-05 12:05:33
217,simulator,16,true,2024-07-05 12:05:34
217,simulator,7,not to consider,2024-07-05 12:05:39
217,simulator,7,true,2024-07-05 12:05:41
217,simulator,9,not to consider,2024-07-05 12:05:47
217,simulator,9,true,2024-07-05 12:05:48
217,simulator,12,not to consider,2024-07-05 12:05:53
217,simulator,12,true,2024-07-05 12:05:55
217,simulator,14,not to consider,2024-07-05 12:06:01
217,simulator,14,true,2024-07-05 12:06:02
217,simulator,0,not to consider,2024-07-05 12:06:07
217,simulator,0,true,2024-07-05 12:06:10
217,simulator,5,not to consider,2024-07-05 12:06:14
217,simulator,5,true,2024-07-05 12:06:16
217,simulator,9,not to consider,2024-07-05 12:06:21
217,simulator,9,true,2024-07-05 12:06:23
217,simulator,8,not to consider,2024-07-05 12:06:28
217,simulator,8,true,2024-07-05 12:06:30
217,simulator,4,not to consider,2024-07-05 12:06:35
217,simulator,4,true,2024-07-05 12:06:36
218,simulator,19,not to consider,2024-07-05 12:06:42
218,simulator,19,true,2024-07-05 12:06:43
218,simulator,18,not to consider,2024-07-05 12:06:49
218,simulator,18,true,2024-07-05 12:06:51
218,simulator,12,not to consider,2024-07-05 12:06:56
218,simulator,12,true,2024-07-05 12:06:57
218,simulator,20,not to consider,2024-07-05 12:07:02
218,simulator,20,true,2024-07-05 12:07:04
218,simulator,11,not to consider,2024-07-05 12:07:09
218,simulator,11,true,2024-07-05 12:07:11
218,simulator,6,not to consider,2024-07-05 12:07:15
218,simulator,6,true,2024-07-05 12:07:17
218,simulator,7,not to consider,2024-07-05 12:07:21
218,simulator,7,true,2024-07-05 12:07:23
218,simulator,21,not to consider,2024-07-05 12:07:28
218,simulator,21,true,2024-07-05 12:07:29
218,simulator,17,not to consider,2024-07-05 12:07:34
218,simulator,17,true,2024-07-05 12:07:35
218,simulator,9,not to consider,2024-07-05 12:07:40
218,simulator,9,true,2024-07-05 12:07:42
219,simulator,11,not to consider,2024-07-05 12:07:46
219,simulator,11,true,2024-07-05 12:07:48
219,simulator,14,not to consider,2024-07-05 12:07:53
219,simulator,14,true,2024-07-05 12:07:54
219,simulator,9,not to consider,2024-07-05 12:07:59
219,simulator,9,true,2024-07-05 12:08:00
219,simulator,27,not to consider,2024-07-05 12:08:06
219,simulator,27,true,2024-07-05 12:08:07
219,simulator,7,not to consider,2024-07-05 12:08:12
219,simulator,7,true,2024-07-05 12:08:14
219,simulator,7,not to consider,2024-07-05 12:08:19
219,simulator,7,true,2024-07-05 12:08:21
219,simulator,15,not to consider,2024-07-05 12:08:26
219,simulator,15,true,2024-07-05 12:08:27
219,simulator,12,not to consider,2024-07-05 12:08:32
219,simulator,12,true,2024-07-05 12:08:34
219,simulator,4,not to consider,2024-07-05 12:08:39
219,simulator,4,true,2024-07-05 12:08:41
219,simulator,5,not to consider,2024-07-05 12:08:46
219,simulator,5,true,2024-07-05 12:08:48
220,simulator,15,not to consider,2024-07-05 12:08:52
220,simulator,15,true,2024-07-05 12:08:54
220,simulator,11,not to consider,2024-07-05 12:08:59
220,simulator,11,true,2024-07-05 12:09:01
220,simulator,8,not to consider,2024-07-05 12:09:05
220,simulator,8,true,2024-07-05 12:09:08
220,simulator,10,not to consider,2024-07-05 12:09:14
220,simulator,10,true,2024-07-05 12:09:16
220,simulator,10,not to consider,2024-07-05 12:09:21
220,simulator,10,true,2024-07-05 12:09:23
220,simulator,0,not to consider,2024-07-05 12:09:28
220,simulator,0,true,2024-07-05 12:09:31
220,simulator,8,not to consider,2024-07-05 12:09:36
220,simulator,8,true,2024-07-05 12:09:37
220,simulator,25,not to consider,2024-07-05 12:09:43
220,simulator,25,true,2024-07-05 12:09:45
220,simulator,11,not to consider,2024-07-05 12:09:50
220,simulator,11,true,2024-07-05 12:09:53
220,simulator,22,not to consider,2024-07-05 12:09:57
220,simulator,22,true,2024-07-05 12:09:59
221,simulator,5,not to consider,2024-07-05 12:10:04
221,simulator,5,true,2024-07-05 12:10:06
221,simulator,9,not to consider,2024-07-05 12:10:11
221,simulator,9,true,2024-07-05 12:10:12
221,simulator,10,not to consider,2024-07-05 12:10:17
221,simulator,10,true,2024-07-05 12:10:19
221,simulator,0,not to consider,2024-07-05 12:10:24
221,simulator,0,true,2024-07-05 12:10:25
221,simulator,0,not to consider,2024-07-05 12:10:30
221,simulator,0,true,2024-07-05 12:10:32
221,simulator,1,not to consider,2024-07-05 12:10:37
221,simulator,1,true,2024-07-05 12:10:39
221,simulator,5,not to consider,2024-07-05 12:10:44
221,simulator,5,true,2024-07-05 12:10:46
221,simulator,15,not to consider,2024-07-05 12:10:51
221,simulator,15,true,2024-07-05 12:10:53
221,simulator,5,not to consider,2024-07-05 12:10:58
221,simulator,5,true,2024-07-05 12:11:01
221,simulator,2,not to consider,2024-07-05 12:11:06
221,simulator,2,true,2024-07-05 12:11:08
222,simulator,11,not to consider,2024-07-05 12:11:13
222,simulator,11,true,2024-07-05 12:11:15
222,simulator,15,not to consider,2024-07-05 12:11:21
222,simulator,15,true,2024-07-05 12:11:22
222,simulator,13,not to consider,2024-07-05 12:11:27
222,simulator,13,true,2024-07-05 12:11:29
222,simulator,0,not to consider,2024-07-05 12:11:34
222,simulator,0,true,2024-07-05 12:11:37
222,simulator,20,not to consider,2024-07-05 12:11:42
222,simulator,20,true,2024-07-05 12:11:43
222,simulator,25,not to consider,2024-07-05 12:11:48
222,simulator,25,true,2024-07-05 12:11:50
222,simulator,7,not to consider,2024-07-05 12:11:55
222,simulator,7,true,2024-07-05 12:11:56
222,simulator,15,not to consider,2024-07-05 12:12:01
222,simulator,15,true,2024-07-05 12:12:03
222,simulator,19,not to consider,2024-07-05 12:12:08
222,simulator,19,true,2024-07-05 12:12:10
222,simulator,4,not to consider,2024-07-05 12:12:15
222,simulator,4,true,2024-07-05 12:12:17
223,simulator,0,not to consider,2024-07-05 12:12:22
223,simulator,0,true,2024-07-05 12:12:26
223,simulator,18,not to consider,2024-07-05 12:12:31
223,simulator,18,true,2024-07-05 12:12:33
223,simulator,7,not to consider,2024-07-05 12:12:38
223,simulator,7,true,2024-07-05 12:12:40
223,simulator,22,not to consider,2024-07-05 12:12:45
223,simulator,22,true,2024-07-05 12:12:47
223,simulator,10,not to consider,2024-07-05 12:12:52
223,simulator,10,true,2024-07-05 12:12:54
223,simulator,17,not to consider,2024-07-05 12:12:58
223,simulator,17,true,2024-07-05 12:13:00
223,simulator,12,not to consider,2024-07-05 12:13:05
223,simulator,12,true,2024-07-05 12:13:06
223,simulator,18,not to consider,2024-07-05 12:13:11
223,simulator,18,true,2024-07-05 12:13:13
223,simulator,4,not to consider,2024-07-05 12:13:18
223,simulator,4,true,2024-07-05 12:13:19
223,simulator,16,not to consider,2024-07-05 12:13:24
223,simulator,16,true,2024-07-05 12:13:26
224,simulator,11,not to consider,2024-07-05 12:13:30
224,simulator,11,true,2024-07-05 12:13:32
224,simulator,0,not to consider,2024-07-05 12:13:37
224,simulator,0,true,2024-07-05 12:13:39
224,simulator,19,not to consider,2024-07-05 12:13:43
224,simulator,19,true,2024-07-05 12:13:45
224,simulator,26,not to consider,2024-07-05 12:13:50
224,simulator,26,true,2024-07-05 12:13:52
224,simulator,18,not to consider,2024-07-05 12:13:56
224,simulator,18,true,2024-07-05 12:13:58
224,simulator,7,not to consider,2024-07-05 12:14:03
224,simulator,7,true,2024-07-05 12:14:05
224,simulator,16,not to consider,2024-07-05 12:14:09
224,simulator,16,true,2024-07-05 12:14:11
224,simulator,20,not to consider,2024-07-05 12:14:16
224,simulator,20,true,2024-07-05 12:14:18
224,simulator,0,not to consider,2024-07-05 12:14:23
224,simulator,0,true,2024-07-05 12:14:24
